,player_id,club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,url,league_id,market_value,games,minutes_played,goals,assists,wins,draws,losses,yellow_cards,red_cards,age,club_name
2062,103565,618,wahbi-khazri,Wahbi Khazri,France,Tunisia,1991-02-08,Attack,Centre-Forward,Right,182,https://www.transfermarkt.co.uk/wahbi-khazri/profil/spieler/103565,FR1,4050000,22,1193,7,1,7,7,8,5,1,30,As Saint Etienne
2063,395234,995,batista-mendy,Batista Mendy,France,France,2000-01-12,Midfield,Defensive Midfield,Right,191,https://www.transfermarkt.co.uk/batista-mendy/profil/spieler/395234,FR1,450000,2,74,0,0,1,0,1,0,0,21,Fc Nantes
2064,487969,995,randal-kolo-muani,Randal Kolo Muani,France,France,1998-12-05,Attack,Centre-Forward,Right,187,https://www.transfermarkt.co.uk/randal-kolo-muani/profil/spieler/487969,FR1,8100000,37,3042,9,8,9,12,16,3,0,22,Fc Nantes
2065,168471,995,renaud-emond,Renaud Emond,Belgium,Belgium,1991-12-05,Attack,Centre-Forward,Right,186,https://www.transfermarkt.co.uk/renaud-emond/profil/spieler/168471,FR1,1800000,22,338,2,0,5,7,10,1,0,29,Fc Nantes
2066,270051,995,andrei-girotto,Andrei Girotto,Rio Grande do Sul,Brazil,1992-02-17,Defender,Centre-Back,Right,186,https://www.transfermarkt.co.uk/andrei-girotto/profil/spieler/270051,FR1,3600000,34,2664,1,1,8,13,13,3,1,29,Fc Nantes
2067,243737,995,roli-pereira-de-sa,Roli Pereira De Sa,France,France,1996-12-10,Midfield,Attacking Midfield,Right,177,https://www.transfermarkt.co.uk/roli-pereira-de-sa/profil/spieler/243737,FR1,270000,6,52,0,0,4,0,2,0,0,24,Fc Nantes
2068,140803,995,anthony-limbombe,Anthony Limbombe,Malines (fr.),Belgium,1994-07-15,Attack,Left Winger,Right,177,https://www.transfermarkt.co.uk/anthony-limbombe/profil/spieler/140803,FR1,1800000,0,0,0,0,0,0,0,0,0,26,Fc Nantes
2069,274862,995,moses-simon,Moses Simon,Nigeria,Nigeria,1995-07-12,Attack,Left Winger,Right,168,https://www.transfermarkt.co.uk/moses-simon/profil/spieler/274862,FR1,6300000,33,2341,6,5,8,9,16,2,0,25,Fc Nantes
2070,764683,995,charly-jan,Charly Jan,France,France,1999-05-27,Goalkeeper,Goalkeeper,Right,186,https://www.transfermarkt.co.uk/charly-jan/profil/spieler/764683,FR1,135000,0,0,0,0,0,0,0,0,0,22,Fc Nantes
2071,288225,995,ludovic-blas,Ludovic Blas,France,France,1997-12-31,Midfield,Attacking Midfield,Left,180,https://www.transfermarkt.co.uk/ludovic-blas/profil/spieler/288225,FR1,11700000,36,2802,10,5,9,12,15,5,0,23,Fc Nantes
2072,28356,995,denis-petric,Denis Petric,Jugoslawien (SFR),Serbia,1988-05-24,Goalkeeper,Goalkeeper,Right,186,https://www.transfermarkt.co.uk/denis-petric/profil/spieler/28356,FR1,225000,0,0,0,0,0,0,0,0,0,33,Fc Nantes
2073,357117,995,alban-lafont,Alban Lafont,Burkina Faso,France,1999-01-23,Goalkeeper,Goalkeeper,Right,196,https://www.transfermarkt.co.uk/alban-lafont/profil/spieler/357117,FR1,9000000,38,3420,0,0,9,13,16,2,0,22,Fc Nantes
2074,181382,995,abdoulaye-toure,Abdoulaye Toure,France,France,1994-03-03,Midfield,Defensive Midfield,Right,188,https://www.transfermarkt.co.uk/abdoulaye-toure/profil/spieler/181382,FR1,3600000,29,1683,2,2,4,12,13,2,0,27,Fc Nantes
2075,528178,667,ismael-aaneba,Ismael Aaneba,France,France,1999-05-29,Defender,Right-Back,Right,186,https://www.transfermarkt.co.uk/ismael-aaneba/profil/spieler/528178,FR1,810000,2,9,0,0,1,1,0,0,0,22,Rc Strassburg Alsace
2076,178313,667,jean-eudes-aholou,Jean Eudes Aholou,Cote d'Ivoire,Cote d'Ivoire,1994-03-20,Midfield,Defensive Midfield,Left,187,https://www.transfermarkt.co.uk/jean-eudes-aholou/profil/spieler/178313,FR1,3600000,29,2235,2,2,8,8,11,9,0,27,Rc Strassburg Alsace
2077,139279,995,nicolas-pallois,Nicolas Pallois,France,France,1987-09-19,Defender,Centre-Back,Left,189,https://www.transfermarkt.co.uk/nicolas-pallois/profil/spieler/139279,FR1,1350000,32,2776,2,0,9,10,13,8,0,33,Fc Nantes
2078,333175,667,bingourou-kamara,Bingourou Kamara,France,Senegal,1996-10-21,Goalkeeper,Goalkeeper,Right,196,https://www.transfermarkt.co.uk/bingourou-kamara/profil/spieler/333175,FR1,720000,8,720,0,0,2,0,6,0,0,24,Rc Strassburg Alsace
2079,111057,667,idriss-saadi,Idriss Saadi,France,Algeria,1992-02-08,Attack,Centre-Forward,Right,180,https://www.transfermarkt.co.uk/idriss-saadi/profil/spieler/111057,FR1,720000,7,118,0,0,1,0,6,0,0,29,Rc Strassburg Alsace
2080,283994,667,ludovic-ajorque,Ludovic Ajorque,Réunion,France,1994-02-25,Attack,Centre-Forward,Left,197,https://www.transfermarkt.co.uk/ludovic-ajorque/profil/spieler/283994,FR1,10800000,35,2972,16,4,11,9,15,5,0,27,Rc Strassburg Alsace
2081,264956,995,jean-kevin-augustin,Jean Kevin Augustin,France,France,1997-06-16,Attack,Centre-Forward,Right,180,https://www.transfermarkt.co.uk/jean-kevin-augustin/profil/spieler/264956,FR1,2250000,3,34,0,0,0,1,2,0,0,23,Fc Nantes
2082,358509,667,mehdi-chahiri,Mehdi Chahiri,France,France,1996-07-25,Attack,Left Winger,Right,180,https://www.transfermarkt.co.uk/mehdi-chahiri/profil/spieler/358509,FR1,1350000,23,795,2,0,4,6,13,0,0,24,Rc Strassburg Alsace
2083,524929,667,kevin-zohi,Kevin Zohi,Cote d'Ivoire,Mali,1996-12-19,Attack,Centre-Forward,Right,180,https://www.transfermarkt.co.uk/kevin-zohi/profil/spieler/524929,FR1,1800000,23,419,2,0,5,3,15,0,0,24,Rc Strassburg Alsace
2084,344592,995,thomas-basila,Thomas Basila,France,France,1999-04-30,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/thomas-basila/profil/spieler/344592,FR1,1620000,0,0,0,0,0,0,0,0,0,22,Fc Nantes
2085,453016,667,anthony-caci,Anthony Caci,France,France,1997-07-01,Defender,Left-Back,Right,184,https://www.transfermarkt.co.uk/anthony-caci/profil/spieler/453016,FR1,4500000,33,2806,0,2,10,9,14,0,0,23,Rc Strassburg Alsace
2086,395674,667,adrien-lebeau,Adrien Lebeau,France,France,1999-07-08,Midfield,Attacking Midfield,,175,https://www.transfermarkt.co.uk/adrien-lebeau/profil/spieler/395674,FR1,135000,0,0,0,0,0,0,0,0,0,21,Rc Strassburg Alsace
2087,427161,667,lebo-mothiba,Lebo Mothiba,South Africa,South Africa,1996-01-28,Attack,Centre-Forward,Right,182,https://www.transfermarkt.co.uk/lebo-mothiba/profil/spieler/427161,FR1,1800000,0,0,0,0,0,0,0,0,0,25,Rc Strassburg Alsace
2088,344888,667,habib-diallo,Habib Diallo,Senegal,Senegal,1995-06-15,Attack,Centre-Forward,Right,186,https://www.transfermarkt.co.uk/habib-diallo/profil/spieler/344888,FR1,9000000,36,2474,9,3,10,9,13,2,0,25,Rc Strassburg Alsace
2089,372712,667,ibrahima-sissoko,Ibrahima Sissoko,France,France,1997-10-27,Midfield,Defensive Midfield,Right,193,https://www.transfermarkt.co.uk/ibrahima-sissoko/profil/spieler/372712,FR1,4950000,36,2584,0,0,10,8,18,6,0,23,Rc Strassburg Alsace
2090,354352,667,frederic-guilbert,Frederic Guilbert,France,France,1994-12-24,Defender,Right-Back,Right,178,https://www.transfermarkt.co.uk/frederic-guilbert/profil/spieler/354352,FR1,5400000,13,1116,1,4,4,5,4,2,1,26,Rc Strassburg Alsace
2091,125783,667,sanjin-prcic,Sanjin Prcic,France,Bosnia-Herzegovina,1993-11-20,Midfield,Central Midfield,Right,182,https://www.transfermarkt.co.uk/sanjin-prcic/profil/spieler/125783,FR1,1800000,14,346,0,1,5,2,7,1,0,27,Rc Strassburg Alsace
2092,143029,667,stefan-mitrovic,Stefan Mitrovic,Jugoslawien (SFR),Serbia,1990-05-22,Defender,Centre-Back,Both,189,https://www.transfermarkt.co.uk/stefan-mitrovic/profil/spieler/143029,FR1,1980000,32,2785,2,0,8,8,16,3,1,31,Rc Strassburg Alsace
2093,250844,667,alexander-djiku,Alexander Djiku,France,Ghana,1994-08-09,Defender,Centre-Back,Right,182,https://www.transfermarkt.co.uk/alexander-djiku/profil/spieler/250844,FR1,5850000,30,2556,0,0,10,8,12,8,0,26,Rc Strassburg Alsace
2094,587646,667,mahame-siby,Mahame Siby,France,France,1996-07-07,Midfield,Defensive Midfield,Right,191,https://www.transfermarkt.co.uk/mahame-siby/profil/spieler/587646,FR1,270000,7,18,0,0,5,2,0,0,0,24,Rc Strassburg Alsace
2095,127202,667,matz-sels,Matz Sels,Belgium,Belgium,1992-02-26,Goalkeeper,Goalkeeper,Right,188,https://www.transfermarkt.co.uk/matz-sels/profil/spieler/127202,FR1,5850000,6,540,0,0,1,2,3,0,0,29,Rc Strassburg Alsace
2096,57420,667,lamine-kone,Lamine Kone,France,Cote d'Ivoire,1989-02-01,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/lamine-kone/profil/spieler/57420,FR1,1080000,15,1042,1,0,4,3,8,3,0,32,Rc Strassburg Alsace
2097,23951,244,steve-mandanda,Steve Mandanda,Zaire,France,1985-03-28,Goalkeeper,Goalkeeper,Right,185,https://www.transfermarkt.co.uk/steve-mandanda/profil/spieler/23951,FR1,1800000,37,3330,0,0,16,12,9,1,0,36,Olympique Marseille
2098,611674,244,nassim-ahmed,Nassim Ahmed,France,France,2000-10-09,Midfield,Defensive Midfield,Left,174,https://www.transfermarkt.co.uk/nassim-ahmed/profil/spieler/611674,FR1,135000,0,0,0,0,0,0,0,0,0,20,Olympique Marseille
2099,83002,244,hiroki-sakai,Hiroki Sakai,Japan,Japan,1990-04-12,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/hiroki-sakai/profil/spieler/83002,FR1,3600000,29,2386,0,1,13,7,9,6,1,31,Olympique Marseille
2100,696600,244,simon-ngapandouetnbu,Simon Ngapandouetnbu,Cameroon,Cameroon,2003-04-12,Goalkeeper,Goalkeeper,Right,180,https://www.transfermarkt.co.uk/simon-ngapandouetnbu/profil/spieler/696600,FR1,135000,0,0,0,0,0,0,0,0,0,18,Olympique Marseille
2101,666234,667,mohamed-simakan,Mohamed Simakan,France,France,2000-05-03,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/mohamed-simakan/profil/spieler/666234,FR1,16200000,19,1618,1,1,6,2,11,2,0,21,Rc Strassburg Alsace
2102,184892,244,florian-thauvin,Florian Thauvin,France,France,1993-01-26,Attack,Right Winger,Left,179,https://www.transfermarkt.co.uk/florian-thauvin/profil/spieler/184892,FR1,15300000,36,2750,8,8,16,10,10,5,0,28,Olympique Marseille
2103,92693,244,dario-benedetto,Dario Benedetto,Argentina,Argentina,1990-05-17,Attack,Centre-Forward,Both,177,https://www.transfermarkt.co.uk/dario-benedetto/profil/spieler/92693,FR1,6300000,32,1582,5,3,13,10,9,3,1,31,Olympique Marseille
2104,611673,244,ahmadou-dia,Ahmadou Dia,France,France,1999-10-13,Goalkeeper,Goalkeeper,Left,182,https://www.transfermarkt.co.uk/ahmadou-dia/profil/spieler/611673,FR1,180000,0,0,0,0,0,0,0,0,0,21,Olympique Marseille
2105,557609,244,aaron-kamardin,Aaron Kamardin,France,France,2002-04-08,Defender,Centre-Back,Right,183,https://www.transfermarkt.co.uk/aaron-kamardin/profil/spieler/557609,FR1,135000,0,0,0,0,0,0,0,0,0,19,Olympique Marseille
2106,77383,667,eiji-kawashima,Eiji Kawashima,Japan,Japan,1983-03-20,Goalkeeper,Goalkeeper,Right,185,https://www.transfermarkt.co.uk/eiji-kawashima/profil/spieler/77383,FR1,315000,24,2160,0,0,8,7,9,1,0,38,Rc Strassburg Alsace
2107,183647,244,alvaro-gonzalez,Alvaro Gonzalez,Spain,Spain,1990-01-08,Defender,Centre-Back,Right,182,https://www.transfermarkt.co.uk/alvaro-gonzalez/profil/spieler/183647,FR1,6300000,32,2834,2,3,13,11,8,14,0,31,Olympique Marseille
2108,215977,667,adrien-thomasson,Adrien Thomasson,France,France,1993-12-10,Midfield,Attacking Midfield,Right,177,https://www.transfermarkt.co.uk/adrien-thomasson/profil/spieler/215977,FR1,5400000,37,2639,5,1,11,8,18,8,0,27,Rc Strassburg Alsace
2109,691316,244,luis-henrique,Luis Henrique,Paraíba,Brazil,2001-12-14,Attack,Left Winger,Right,181,https://www.transfermarkt.co.uk/luis-henrique/profil/spieler/691316,FR1,7200000,19,668,0,5,10,5,4,0,0,19,Olympique Marseille
2110,270411,244,saif-eddine-khaoui,Saif Eddine Khaoui,France,Tunisia,1995-04-27,Midfield,Attacking Midfield,Left,180,https://www.transfermarkt.co.uk/saif-eddine-khaoui/profil/spieler/270411,FR1,1620000,17,601,2,1,7,4,6,4,0,26,Olympique Marseille
2111,485963,244,pape-gueye,Pape Gueye,France,France,1999-01-24,Midfield,Defensive Midfield,Left,189,https://www.transfermarkt.co.uk/pape-gueye/profil/spieler/485963,FR1,9000000,32,2055,2,0,13,11,8,11,0,22,Olympique Marseille
2112,822458,244,bamba-dieng,Bamba Dieng,Senegal,Senegal,2000-03-23,Attack,Centre-Forward,Right,178,https://www.transfermarkt.co.uk/bamba-dieng/profil/spieler/822458,FR1,630000,5,127,0,0,2,3,0,0,0,21,Olympique Marseille
2113,341705,244,gerson,Gerson,Brazil,Brazil,1997-05-20,Midfield,Central Midfield,Left,184,https://www.transfermarkt.co.uk/gerson/profil/spieler/341705,FR1,18000000,0,0,0,0,0,0,0,0,0,24,Olympique Marseille
2114,575998,244,leonardo-balerdi,Leonardo Balerdi,Argentina,Argentina,1999-01-26,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/leonardo-balerdi/profil/spieler/575998,FR1,7200000,21,1634,2,0,10,4,7,6,1,22,Olympique Marseille
2115,298975,244,pol-lirola,Pol Lirola,Barcelona,Spain,1997-08-13,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/pol-lirola/profil/spieler/298975,FR1,8100000,31,2051,2,3,2,4,6,6,0,23,Olympique Marseille
2116,530851,244,franco-tongya,Franco Tongya,"Torino, Piemonte",Italy,2002-03-13,Midfield,Attacking Midfield,Right,181,https://www.transfermarkt.co.uk/franco-tongya/profil/spieler/530851,FR1,2250000,0,0,0,0,0,0,0,0,0,19,Olympique Marseille
2117,11530,667,lionel-carole,Lionel Carole,France,France,1991-04-12,Defender,Left-Back,Left,182,https://www.transfermarkt.co.uk/lionel-carole/profil/spieler/11530,FR1,1800000,27,1333,0,1,7,6,14,2,0,30,Rc Strassburg Alsace
2118,79522,244,yuto-nagatomo,Yuto Nagatomo,Japan,Japan,1986-09-12,Defender,Left-Back,Both,170,https://www.transfermarkt.co.uk/yuto-nagatomo/profil/spieler/79522,FR1,720000,25,1602,0,1,9,10,6,2,0,34,Olympique Marseille
2119,332889,244,valentin-rongier,Valentin Rongier,France,France,1994-12-07,Midfield,Central Midfield,Right,172,https://www.transfermarkt.co.uk/valentin-rongier/profil/spieler/332889,FR1,12600000,26,1894,1,2,11,8,7,8,0,26,Olympique Marseille
2120,37647,244,dimitri-payet,Dimitri Payet,Réunion,France,1987-03-29,Attack,Left Winger,Right,175,https://www.transfermarkt.co.uk/dimitri-payet/profil/spieler/37647,FR1,4500000,33,2428,7,10,12,11,10,4,2,34,Olympique Marseille
2121,241229,244,jordan-amavi,Jordan Amavi,France,France,1994-03-09,Defender,Left-Back,Left,176,https://www.transfermarkt.co.uk/jordan-amavi/profil/spieler/241229,FR1,8100000,13,815,1,0,9,3,1,3,1,27,Olympique Marseille
2122,725577,244,jores-rahou,Jores Rahou,France,France,2003-02-02,Midfield,Attacking Midfield,Right,176,https://www.transfermarkt.co.uk/jores-rahou/profil/spieler/725577,FR1,180000,0,0,0,0,0,0,0,0,0,18,Olympique Marseille
2123,569367,244,cheick-souare,Cheick Souare,France,France,2002-09-03,Midfield,Central Midfield,Left,170,https://www.transfermarkt.co.uk/cheick-souare/profil/spieler/569367,FR1,135000,1,9,0,0,0,1,0,0,0,18,Olympique Marseille
2124,60540,244,valere-germain,Valere Germain,France,France,1990-04-17,Attack,Centre-Forward,Right,180,https://www.transfermarkt.co.uk/valere-germain/profil/spieler/60540,FR1,2700000,24,846,3,0,9,7,8,1,0,31,Olympique Marseille
2125,344600,244,michael-cuisance,Michael Cuisance,France,France,1999-08-16,Midfield,Central Midfield,Left,181,https://www.transfermarkt.co.uk/michael-cuisance/profil/spieler/344600,FR1,6300000,24,1039,2,1,11,6,6,3,0,21,Olympique Marseille
2126,6270,244,yohann-pele,Yohann Pele,France,France,1982-11-04,Goalkeeper,Goalkeeper,Right,196,https://www.transfermarkt.co.uk/yohann-pele/profil/spieler/6270,FR1,225000,1,90,0,0,0,0,1,0,0,38,Olympique Marseille
2127,394327,244,boubacar-kamara,Boubacar Kamara,France,France,1999-11-23,Midfield,Defensive Midfield,Right,184,https://www.transfermarkt.co.uk/boubacar-kamara/profil/spieler/394327,FR1,33299999,35,2905,0,2,16,12,7,6,0,21,Olympique Marseille
2128,352393,244,christopher-rocchia,Christopher Rocchia,France,France,1998-02-01,Defender,Left-Back,Left,172,https://www.transfermarkt.co.uk/christopher-rocchia/profil/spieler/352393,FR1,900000,2,20,0,0,1,0,1,0,0,23,Olympique Marseille
2129,352392,244,lucas-perrin,Lucas Perrin,France,France,1998-11-19,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/lucas-perrin/profil/spieler/352392,FR1,1620000,7,305,1,0,2,3,2,1,0,22,Olympique Marseille
2130,222859,969,florent-mollet,Florent Mollet,France,France,1991-11-19,Midfield,Central Midfield,Right,175,https://www.transfermarkt.co.uk/florent-mollet/profil/spieler/222859,FR1,6300000,34,2370,3,5,11,12,11,5,2,29,Montpellier Hsc
2131,420782,969,yanis-ammour,Yanis Ammour,France,France,1999-05-21,Attack,Centre-Forward,Left,182,https://www.transfermarkt.co.uk/yanis-ammour/profil/spieler/420782,FR1,180000,0,0,0,0,0,0,0,0,0,22,Montpellier Hsc
2132,627464,969,samy-benchama,Samy Benchama,France,France,2000-06-25,Midfield,Central Midfield,Right,187,https://www.transfermarkt.co.uk/samy-benchama/profil/spieler/627464,FR1,270000,5,38,0,0,2,1,2,1,0,20,Montpellier Hsc
2133,191891,244,arkadiusz-milik,Arkadiusz Milik,Poland,Poland,1994-02-28,Attack,Centre-Forward,Left,186,https://www.transfermarkt.co.uk/arkadiusz-milik/profil/spieler/191891,FR1,19800000,15,1225,9,1,6,5,4,2,0,27,Olympique Marseille
2134,340328,969,stephy-mavididi,Stephy Mavididi,England,England,1998-05-31,Attack,Left Winger,Right,183,https://www.transfermarkt.co.uk/stephy-mavididi/profil/spieler/340328,FR1,7200000,35,2038,9,0,14,11,10,3,0,23,Montpellier Hsc
2135,294895,969,mathias-suarez,Mathias Suarez,Uruguay,Uruguay,1996-06-24,Defender,Right-Back,Right,182,https://www.transfermarkt.co.uk/mathias-suarez/profil/spieler/294895,FR1,450000,0,0,0,0,0,0,0,0,0,24,Montpellier Hsc
2136,862628,667,marvin-elimbi-gilbert,Marvin Elimbi Gilbert,,France,2003-02-20,Defender,Centre-Back,,0,https://www.transfermarkt.co.uk/marvin-elimbi-gilbert/profil/spieler/862628,FR1,135000,0,0,0,0,0,0,0,0,0,18,Rc Strassburg Alsace
2137,371816,969,dimitry-bertaud,Dimitry Bertaud,France,France,1998-06-06,Goalkeeper,Goalkeeper,Right,180,https://www.transfermarkt.co.uk/dimitry-bertaud/profil/spieler/371816,FR1,900000,9,744,0,0,4,2,3,0,0,23,Montpellier Hsc
2138,247915,969,jonas-omlin,Jonas Omlin,Switzerland,Switzerland,1994-01-10,Goalkeeper,Goalkeeper,Right,190,https://www.transfermarkt.co.uk/jonas-omlin/profil/spieler/247915,FR1,7200000,31,2674,0,0,10,10,11,0,1,27,Montpellier Hsc
2139,238266,244,duje-caleta-car,Duje Caleta Car,Croatia,Croatia,1996-09-17,Defender,Centre-Back,Right,192,https://www.transfermarkt.co.uk/duje-caleta-car/profil/spieler/238266,FR1,22500000,33,2816,2,1,13,11,9,8,1,24,Olympique Marseille
2140,569388,969,clement-vidal,Clement Vidal,France,France,2000-06-18,Defender,Centre-Back,Right,181,https://www.transfermarkt.co.uk/clement-vidal/profil/spieler/569388,FR1,405000,2,86,0,0,0,0,2,0,0,20,Montpellier Hsc
2141,181378,969,gaetan-laborde,Gaetan Laborde,France,France,1994-05-03,Attack,Centre-Forward,Left,181,https://www.transfermarkt.co.uk/gaetan-laborde/profil/spieler/181378,FR1,13500000,38,3270,16,8,14,12,12,3,0,27,Montpellier Hsc
2142,118284,969,jordan-ferri,Jordan Ferri,France,France,1992-03-12,Midfield,Central Midfield,Right,172,https://www.transfermarkt.co.uk/jordan-ferri/profil/spieler/118284,FR1,3600000,34,2591,0,3,13,11,10,6,0,29,Montpellier Hsc
2143,659542,969,elye-wahi,Elye Wahi,France,France,2003-01-02,Attack,Centre-Forward,Right,184,https://www.transfermarkt.co.uk/elye-wahi/profil/spieler/659542,FR1,4500000,18,544,3,1,6,6,6,1,0,18,Montpellier Hsc
2144,131480,969,il-lok-yun,Il Lok Yun,"Korea, South","Korea, South",1992-03-07,Attack,Left Winger,Right,178,https://www.transfermarkt.co.uk/il-lok-yun/profil/spieler/131480,FR1,900000,12,306,0,0,5,1,6,1,0,29,Montpellier Hsc
2145,271455,969,mihailo-ristic,Mihailo Ristic,Bosnia-Herzegovina,Serbia,1995-10-31,Midfield,Left Midfield,Left,180,https://www.transfermarkt.co.uk/mihailo-ristic/profil/spieler/271455,FR1,2250000,34,2239,0,2,12,11,11,4,0,25,Montpellier Hsc
2146,58295,969,petar-skuletic,Petar Skuletic,Jugoslawien (SFR),Serbia,1990-06-29,Attack,Centre-Forward,Left,193,https://www.transfermarkt.co.uk/petar-skuletic/profil/spieler/58295,FR1,630000,19,218,2,0,7,6,6,0,0,30,Montpellier Hsc
2147,234006,969,keagan-dolly,Keagan Dolly,Westbury,South Africa,1993-01-22,Attack,Left Winger,Left,170,https://www.transfermarkt.co.uk/keagan-dolly/profil/spieler/234006,FR1,900000,18,442,0,0,7,3,8,2,0,28,Montpellier Hsc
2148,127156,969,teji-savanier,Teji Savanier,France,France,1991-12-22,Midfield,Central Midfield,Right,171,https://www.transfermarkt.co.uk/teji-savanier/profil/spieler/127156,FR1,9900000,27,2175,5,5,11,9,7,6,1,29,Montpellier Hsc
2149,639711,244,richecard-richard,Richecard Richard,France,France,2002-03-18,Defender,Right-Back,Right,171,https://www.transfermarkt.co.uk/richecard-richard/profil/spieler/639711,FR1,135000,0,0,0,0,0,0,0,0,0,19,Olympique Marseille
2150,335147,969,junior-sambia,Junior Sambia,France,France,1996-09-07,Defender,Right-Back,Right,185,https://www.transfermarkt.co.uk/junior-sambia/profil/spieler/335147,FR1,5850000,36,2446,1,6,14,12,10,2,0,24,Montpellier Hsc
2151,111058,969,arnaud-souquet,Arnaud Souquet,France,France,1992-02-12,Defender,Right-Back,Right,179,https://www.transfermarkt.co.uk/arnaud-souquet/profil/spieler/111058,FR1,2700000,23,1224,1,1,8,9,6,5,0,29,Montpellier Hsc
2152,4811,969,hilton,Hilton,Brazil,Brazil,1977-09-13,Defender,Centre-Back,Right,180,https://www.transfermarkt.co.uk/hilton/profil/spieler/4811,FR1,0,29,2114,0,1,11,12,6,4,2,43,Montpellier Hsc
2153,22386,969,daniel-congre,Daniel Congre,France,France,1985-04-05,Defender,Centre-Back,Right,185,https://www.transfermarkt.co.uk/daniel-congre/profil/spieler/22386,FR1,450000,38,3296,2,0,14,12,12,4,0,36,Montpellier Hsc
2154,624920,969,beni-makouana,Beni Makouana,Congo,Congo,2002-09-28,Attack,Centre-Forward,,177,https://www.transfermarkt.co.uk/beni-makouana/profil/spieler/624920,FR1,135000,0,0,0,0,0,0,0,0,0,18,Montpellier Hsc
2155,184922,969,ambroise-oyongo,Ambroise Oyongo,Cameroon,Cameroon,1991-06-22,Defender,Left-Back,Left,176,https://www.transfermarkt.co.uk/ambroise-oyongo/profil/spieler/184922,FR1,1980000,13,552,1,1,5,3,5,1,0,29,Montpellier Hsc
2156,842425,969,sacha-delaye,Sacha Delaye,,France,2002-04-23,Attack,,,171,https://www.transfermarkt.co.uk/sacha-delaye/profil/spieler/842425,FR1,0,1,6,0,0,1,0,0,0,0,19,Montpellier Hsc
2157,569374,969,thibault-tamas,Thibault Tamas,France,France,2001-02-20,Defender,Left-Back,Left,177,https://www.transfermarkt.co.uk/thibault-tamas/profil/spieler/569374,FR1,180000,0,0,0,0,0,0,0,0,0,20,Montpellier Hsc
2158,485965,969,nicolas-cozza,Nicolas Cozza,France,France,1999-01-08,Defender,Centre-Back,Left,178,https://www.transfermarkt.co.uk/nicolas-cozza/profil/spieler/485965,FR1,3420000,20,1374,0,0,7,7,6,2,0,22,Montpellier Hsc
2159,59950,969,damien-le-tallec,Damien Le Tallec,France,France,1990-04-19,Midfield,Defensive Midfield,Right,187,https://www.transfermarkt.co.uk/damien-le-tallec/profil/spieler/59950,FR1,1620000,23,1223,0,0,7,7,9,3,1,31,Montpellier Hsc
2160,585951,244,alexandre-phliponeau,Alexandre Phliponeau,France,France,2000-01-26,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/alexandre-phliponeau/profil/spieler/585951,FR1,225000,0,0,0,0,0,0,0,0,0,21,Olympique Marseille
2161,708680,244,ugo-bertelli,Ugo Bertelli,France,France,2003-07-15,Midfield,Central Midfield,Right,168,https://www.transfermarkt.co.uk/ugo-bertelli/profil/spieler/708680,FR1,270000,0,0,0,0,0,0,0,0,0,17,Olympique Marseille
2162,122797,969,andy-delort,Andy Delort,France,Algeria,1991-10-09,Attack,Centre-Forward,Right,182,https://www.transfermarkt.co.uk/andy-delort/profil/spieler/122797,FR1,14400000,30,2492,15,9,13,9,8,4,0,29,Montpellier Hsc
2163,478346,969,matis-carvalho,Matis Carvalho,France,Portugal,1999-04-28,Goalkeeper,Goalkeeper,Right,187,https://www.transfermarkt.co.uk/matis-carvalho/profil/spieler/478346,FR1,180000,0,0,0,0,0,0,0,0,0,22,Montpellier Hsc
2164,662142,2969,amir-arli,Amir Arli,France,Turkey,2003-01-05,Midfield,Attacking Midfield,Right,178,https://www.transfermarkt.co.uk/amir-arli/profil/spieler/662142,FR1,360000,0,0,0,0,0,0,0,0,0,18,Dijon Fco
2165,282900,1160,pablo-martinez,Pablo Martinez,France,France,1989-02-21,Defender,Centre-Back,Left,182,https://www.transfermarkt.co.uk/pablo-martinez/profil/spieler/282900,FR1,900000,7,542,0,1,2,0,5,1,0,32,Nimes Olympique
2166,624037,969,joris-chotard,Joris Chotard,France,France,2001-09-24,Midfield,Defensive Midfield,Right,179,https://www.transfermarkt.co.uk/joris-chotard/profil/spieler/624037,FR1,6300000,29,1155,0,0,11,8,10,3,0,19,Montpellier Hsc
2167,355641,2969,mounir-chouiar,Mounir Chouiar,France,France,1999-01-23,Attack,Left Winger,Right,180,https://www.transfermarkt.co.uk/mounir-chouiar/profil/spieler/355641,FR1,5400000,23,1289,0,2,1,8,14,5,0,22,Dijon Fco
2168,804933,2969,jacques-siwe,Jacques Siwe,,France,2001-07-29,Attack,,,0,https://www.transfermarkt.co.uk/jacques-siwe/profil/spieler/804933,FR1,360000,5,167,0,0,2,0,3,0,0,19,Dijon Fco
